     #Energy       5&8_s
    -0.11593     0.00209
    -0.10493     0.00284
    -0.09393     0.00503
    -0.08293     0.00912
    -0.07093     0.01545
    -0.05993     0.02387
    -0.04893     0.03349
    -0.03793     0.04263
    -0.02693     0.04937
    -0.01593     0.05223
    -0.00393     0.05108
     0.00707     0.04730
     0.01807     0.04343
     0.02907     0.04219
     0.04007     0.04550
     0.05107     0.05395
     0.06207     0.06687
     0.07407     0.08264
     0.08507     0.09921
     0.09607     0.11425
     0.10707     0.12517
     0.11807     0.12945
     0.12907     0.12534
     0.14107     0.11271
     0.15207     0.09350
     0.16307     0.07115
     0.17407     0.04948
     0.18507     0.03135
     0.19607     0.01807
     0.20807     0.00946
     0.21907     0.00449
     0.23007     0.00193
     0.24107     0.00076
     0.25207     0.00027
     0.26307     0.00009
     0.27407     0.00002
     0.28607     0.00001
     0.29707     0.00000
     0.30807     0.00000
     0.31907     0.00000
     0.33007     0.00000
     0.34107     0.00000
     0.35307     0.00001
     0.36407     0.00005
     0.37507     0.00014
     0.38607     0.00038
     0.39707     0.00093
     0.40807     0.00205
     0.41907     0.00409
     0.43107     0.00741
     0.44207     0.01217
     0.45307     0.01809
     0.46407     0.02437
     0.47507     0.02974
     0.48607     0.03288
     0.49807     0.03294
     0.50907     0.02989
     0.52007     0.02458
     0.53107     0.01831
     0.54207     0.01236
     0.55307     0.00760
     0.56507     0.00432
     0.57607     0.00252
     0.58707     0.00208
     0.59807     0.00312
     0.60907     0.00615
     0.62007     0.01202
     0.63107     0.02164
     0.64307     0.03537
     0.65407     0.05241
     0.66507     0.07037
     0.67607     0.08560
     0.68707     0.09434
     0.69807     0.09420
     0.71007     0.08521
     0.72107     0.06984
     0.73207     0.05190
     0.74307     0.03504
     0.75407     0.02170
     0.76507     0.01282
     0.77607     0.00826
     0.78807     0.00744
     0.79907     0.00976
     0.81007     0.01463
     0.82107     0.02128
     0.83207     0.02852
     0.84307     0.03478
     0.85507     0.03844
     0.86607     0.03850
     0.87707     0.03494
     0.88807     0.02874
     0.89907     0.02140
     0.91007     0.01444
     0.92107     0.00883
     0.93307     0.00489
     0.94407     0.00245
     0.95507     0.00112
     0.96607     0.00046
     0.97707     0.00017
     0.98807     0.00006
     1.00007     0.00002
     1.01107     0.00000
     1.02207     0.00000
     1.03307     0.00000
     1.04407     0.00000
     1.05507     0.00000
     1.06707     0.00000
     1.07807     0.00001
     1.08907     0.00002
     1.10007     0.00004
     1.11107     0.00008
     1.12207     0.00016
     1.13307     0.00026
     1.14507     0.00040
     1.15607     0.00056
     1.16707     0.00071
     1.17807     0.00084
     1.18907     0.00094
     1.20007     0.00101
     1.21207     0.00109
     1.22307     0.00122
     1.23407     0.00139
     1.24507     0.00159
     1.25607     0.00174
     1.26707     0.00178
     1.27807     0.00169
     1.29007     0.00146
     1.30107     0.00115
     1.31207     0.00083
     1.32307     0.00054
     1.33407     0.00033
     1.34507     0.00021
     1.35707     0.00020
     1.36807     0.00033
     1.37907     0.00064
     1.39007     0.00125
     1.40107     0.00225
     1.41207     0.00371
     1.42407     0.00559
     1.43507     0.00771
     1.44607     0.00977
     1.45707     0.01144
     1.46807     0.01250
     1.47907     0.01300
     1.49007     0.01331
     1.50207     0.01412
     1.51307     0.01627
     1.52407     0.02036
     1.53507     0.02646
     1.54607     0.03378
     1.55707     0.04078
     1.56907     0.04560
     1.58007     0.04682
     1.59107     0.04396
     1.60207     0.03774
     1.61307     0.02968
     1.62407     0.02142
     1.63507     0.01427
     1.64707     0.00883
     1.65807     0.00513
     1.66907     0.00288
     1.68007     0.00168
     1.69107     0.00126
     1.70207     0.00148
     1.71407     0.00243
     1.72507     0.00433
     1.73607     0.00753
     1.74707     0.01230
     1.75807     0.01866
     1.76907     0.02606
     1.78007     0.03338
     1.79207     0.03906
     1.80307     0.04166
     1.81407     0.04046
     1.82507     0.03578
     1.83607     0.02890
     1.84707     0.02146
     1.85907     0.01493
     1.87007     0.01008
     1.88107     0.00702
     1.89207     0.00535
     1.90307     0.00456
     1.91407     0.00424
     1.92607     0.00431
     1.93707     0.00495
     1.94807     0.00654
     1.95907     0.00944
     1.97007     0.01373
     1.98107     0.01902
     1.99207     0.02440
     2.00407     0.02868
     2.01507     0.03076
     2.02607     0.03006
     2.03707     0.02683
     2.04807     0.02190
     2.05907     0.01643
     2.07107     0.01144
     2.08207     0.00759
     2.09307     0.00511
     2.10407     0.00398
     2.11507     0.00411
     2.12607     0.00554
     2.13707     0.00844
     2.14907     0.01296
     2.16007     0.01902
     2.17107     0.02607
     2.18207     0.03298
     2.19307     0.03825
     2.20407     0.04056
     2.21607     0.03924
     2.22707     0.03462
     2.23807     0.02785
     2.24907     0.02048
     2.26007     0.01384
     2.27107     0.00871
     2.28307     0.00525
     2.29407     0.00321
     2.30507     0.00224
     2.31607     0.00214
     2.32707     0.00310
     2.33807     0.00583
     2.34907     0.01162
     2.36107     0.02226
     2.37207     0.03938
     2.38307     0.06360
     2.39407     0.09339
     2.40507     0.12451
     2.41607     0.15070
     2.42807     0.16571
     2.43907     0.16583
     2.45007     0.15155
     2.46107     0.12734
     2.47207     0.09968
     2.48307     0.07454
     2.49407     0.05557
     2.50607     0.04360
     2.51707     0.03730
     2.52807     0.03436
     2.53907     0.03242
     2.55007     0.02994
     2.56107     0.02642
     2.57307     0.02230
     2.58407     0.01857
     2.59507     0.01619
     2.60607     0.01565
     2.61707     0.01675
     2.62807     0.01871
     2.63907     0.02050
     2.65107     0.02125
     2.66207     0.02067
     2.67307     0.01910
     2.68407     0.01740
     2.69507     0.01655
     2.70607     0.01736
     2.71807     0.02026
     2.72907     0.02550
     2.74007     0.03344
     2.75107     0.04482
     2.76207     0.06054
     2.77307     0.08077
     2.78507     0.10401
     2.79607     0.12658
     2.80707     0.14332
     2.81807     0.14946
     2.82907     0.14267
     2.84007     0.12422
     2.85107     0.09848
     2.86307     0.07100
     2.87407     0.04654
     2.88507     0.02774
     2.89607     0.01510
     2.90707     0.00761
     2.91807     0.00373
     2.93007     0.00204
     2.94107     0.00152
     2.95207     0.00152
     2.96307     0.00173
     2.97407     0.00206
     2.98507     0.00259
     2.99607     0.00357
     3.00807     0.00538
     3.01907     0.00845
     3.03007     0.01321
     3.04107     0.02002
     3.05207     0.02910
     3.06307     0.04053
     3.07507     0.05398
     3.08607     0.06850
     3.09707     0.08236
     3.10807     0.09324
     3.11907     0.09876
     3.13007     0.09740
     3.14207     0.08912
     3.15307     0.07549
     3.16407     0.05911
     3.17507     0.04274
     3.18607     0.02854
     3.19707     0.01761
     3.20807     0.01007
     3.22007     0.00539
     3.23107     0.00277
     3.24207     0.00145
     3.25307     0.00086
     3.26407     0.00066
     3.27507     0.00067
     3.28707     0.00082
     3.29807     0.00114
     3.30907     0.00174
     3.32007     0.00298
     3.33107     0.00561
     3.34207     0.01095
     3.35307     0.02088
     3.36507     0.03750
     3.37607     0.06222
     3.38707     0.09464
     3.39807     0.13173
     3.40907     0.16797
     3.42007     0.19672
     3.43207     0.21240
     3.44307     0.21260
     3.45407     0.19802
     3.46507     0.17268
     3.47607     0.14166
     3.48707     0.10996
     3.49907     0.08156
     3.51007     0.05910
     3.52107     0.04400
     3.53207     0.03662
     3.54307     0.03654
     3.55407     0.04264
     3.56507     0.05301
     3.57707     0.06502
     3.58807     0.07556
     3.59907     0.08188
     3.61007     0.08236
     3.62107     0.07715
     3.63207     0.06785
     3.64407     0.05670
     3.65507     0.04564
     3.66607     0.03573
     3.67707     0.02724
     3.68807     0.02008
     3.69907     0.01413
     3.71007     0.00940
     3.72207     0.00597
     3.73307     0.00395
     3.74407     0.00355
     3.75507     0.00528
     3.76607     0.01018
     3.77707     0.01985
     3.78907     0.03614
     3.80007     0.06036
     3.81107     0.09214
     3.82207     0.12854
     3.83307     0.16433
     3.84407     0.19354
     3.85507     0.21180
     3.86707     0.21840
     3.87807     0.21560
     3.88907     0.20760
     3.90007     0.19706
     3.91107     0.18402
     3.92207     0.16702
     3.93407     0.14477
     3.94507     0.11800
     3.95607     0.08954
     3.96707     0.06320
     3.97807     0.04214
     3.98907     0.02798
     4.00107     0.02066
     4.01207     0.01904
     4.02307     0.02150
     4.03407     0.02640
     4.04507     0.03232
     4.05607     0.03812
     4.06707     0.04288
     4.07907     0.04598
     4.09007     0.04702
     4.10107     0.04588
     4.11207     0.04276
     4.12307     0.03812
     4.13407     0.03264
     4.14607     0.02712
     4.15707     0.02254
     4.16807     0.01989
     4.17907     0.02036
     4.19007     0.02518
     4.20107     0.03560
     4.21207     0.05263
     4.22407     0.07650
     4.23507     0.10594
     4.24607     0.13763
     4.25707     0.16631
     4.26807     0.18602
     4.27907     0.19211
     4.29107     0.18330
     4.30207     0.16249
     4.31307     0.13581
     4.32407     0.11025
     4.33507     0.09101
     4.34607     0.07978
     4.35807     0.07487
     4.36907     0.07263
     4.38007     0.06958
     4.39107     0.06410
     4.40207     0.05696
     4.41307     0.05080
     4.42407     0.04869
     4.43607     0.05276
     4.44707     0.06304
     4.45807     0.07726
     4.46907     0.09133
     4.48007     0.10076
     4.49107     0.10220
     4.50307     0.09476
     4.51407     0.08013
     4.52507     0.06182
     4.53607     0.04374
     4.54707     0.02900
     4.55807     0.01942
     4.56907     0.01572
     4.58107     0.01796
     4.59207     0.02582
     4.60307     0.03842
     4.61407     0.05391
     4.62507     0.06940
     4.63607     0.08137
     4.64807     0.08676
     4.65907     0.08415
     4.67007     0.07429
     4.68107     0.05974
     4.69207     0.04382
     4.70307     0.02938
     4.71407     0.01809
     4.72607     0.01039
     4.73707     0.00595
     4.74807     0.00416
     4.75907     0.00458
     4.77007     0.00712
     4.78107     0.01203
     4.79307     0.01963
     4.80407     0.03000
     4.81507     0.04255
     4.82607     0.05592
     4.83707     0.06810
     4.84807     0.07712
     4.86007     0.08189
     4.87107     0.08266
     4.88207     0.08080
     4.89307     0.07788
     4.90407     0.07480
     4.91507     0.07138
     4.92607     0.06691
     4.93807     0.06092
     4.94907     0.05380
     4.96007     0.04663
     4.97107     0.04053
     4.98207     0.03614
     4.99307     0.03351
     5.00507     0.03252
     5.01607     0.03345
     5.02707     0.03708
     5.03807     0.04424
     5.04907     0.05488
     5.06007     0.06748
     5.07107     0.07902
     5.08307     0.08602
     5.09407     0.08596
     5.10507     0.07844
     5.11607     0.06532
     5.12707     0.04978
     5.13807     0.03512
     5.15007     0.02352
     5.16107     0.01583
     5.17207     0.01181
     5.18307     0.01082
     5.19407     0.01221
     5.20507     0.01548
     5.21707     0.02016
     5.22807     0.02555
     5.23907     0.03072
     5.25007     0.03466
     5.26107     0.03668
     5.27207     0.03669
     5.28307     0.03531
     5.29507     0.03349
     5.30607     0.03210
     5.31707     0.03152
     5.32807     0.03150
     5.33907     0.03130
     5.35007     0.03020
     5.36207     0.02774
     5.37307     0.02409
     5.38407     0.02004
     5.39507     0.01679
     5.40607     0.01555
     5.41707     0.01723
     5.42807     0.02208
     5.44007     0.02957
     5.45107     0.03838
     5.46207     0.04676
     5.47307     0.05311
     5.48407     0.05654
     5.49507     0.05714
     5.50707     0.05582
     5.51807     0.05384
     5.52907     0.05236
     5.54007     0.05221
     5.55107     0.05365
     5.56207     0.05631
     5.57407     0.05910
     5.58507     0.06043
     5.59607     0.05886
     5.60707     0.05378
     5.61807     0.04594
     5.62907     0.03719
     5.64007     0.02998
     5.65207     0.02636
     5.66307     0.02749
     5.67407     0.03312
     5.68507     0.04170
     5.69607     0.05065
     5.70707     0.05708
     5.71907     0.05882
     5.73007     0.05511
     5.74107     0.04689
     5.75207     0.03624
     5.76307     0.02558
     5.77407     0.01675
     5.78507     0.01069
     5.79707     0.00745
     5.80807     0.00649
     5.81907     0.00704
     5.83007     0.00826
     5.84107     0.00941
     5.85207     0.00992
     5.86407     0.00954
     5.87507     0.00833
     5.88607     0.00660
     5.89707     0.00473
     5.90807     0.00308
     5.91907     0.00181
     5.93007     0.00097
     5.94207     0.00047
     5.95307     0.00020
     5.96407     0.00008
     5.97507     0.00003
     5.98607     0.00001
     5.99707     0.00000
     6.00907     0.00000
     6.02007     0.00000
     6.03107     0.00000
     6.04207     0.00000
     6.05307     0.00000
     6.06407     0.00000
     6.07607     0.00000
     6.08707     0.00000
     6.09807     0.00000
     6.10907     0.00000
     6.12007     0.00000
     6.13107     0.00000
     6.14207     0.00000
     6.15407     0.00000
     6.16507     0.00000
     6.17607     0.00000
     6.18707     0.00000
     6.19807     0.00000
     6.20907     0.00000
     6.22107     0.00000
     6.23207     0.00000
     6.24307     0.00000
     6.25407     0.00000
     6.26507     0.00000
     6.27607     0.00000
     6.28707     0.00000
     6.29907     0.00000
     6.31007     0.00000
     6.32107     0.00000
     6.33207     0.00000
     6.34307     0.00000
     6.35407     0.00000
     6.36607     0.00000
     6.37707     0.00000
     6.38807     0.00000
     6.39907     0.00000
     6.41007     0.00000
     6.42107     0.00000
     6.43307     0.00000
     6.44407     0.00000
     6.45507     0.00000
     6.46607     0.00000
     6.47707     0.00000
     6.48807     0.00000
     6.49907     0.00000
     6.51107     0.00000
     6.52207     0.00000
     6.53307     0.00000
     6.54407     0.00000
     6.55507     0.00000
     6.56607     0.00000
     6.57807     0.00000
     6.58907     0.00000
     6.60007     0.00000
     6.61107     0.00000
     6.62207     0.00000
     6.63307     0.00000
     6.64407     0.00000
     6.65607     0.00000
     6.66707     0.00000
     6.67807     0.00000
     6.68907     0.00000
     6.70007     0.00000
     6.71107     0.00000
     6.72307     0.00000
     6.73407     0.00000
     6.74507     0.00000
     6.75607     0.00000
     6.76707     0.00000
     6.77807     0.00000
     6.78907     0.00000
     6.80107     0.00000
     6.81207     0.00000
     6.82307     0.00000
     6.83407     0.00000
     6.84507     0.00000
     6.85607     0.00000
     6.86807     0.00000
     6.87907     0.00000
     6.89007     0.00000
     6.90107     0.00000
     6.91207     0.00000
     6.92307     0.00000
     6.93507     0.00000
     6.94607     0.00000
     6.95707     0.00000
     6.96807     0.00000
     6.97907     0.00000
     6.99007     0.00000
     7.00107     0.00000
     7.01307     0.00000
     7.02407     0.00000
     7.03507     0.00000
     7.04607     0.00000
     7.05707     0.00000
     7.06807     0.00000
     7.08007     0.00000
     7.09107     0.00000
     7.10207     0.00000
     7.11307     0.00000
     7.12407     0.00000
     7.13507     0.00000
     7.14607     0.00000
     7.15807     0.00000
     7.16907     0.00000
     7.18007     0.00000
     7.19107     0.00000
     7.20207     0.00000
     7.21307     0.00000
     7.22507     0.00000
     7.23607     0.00000
     7.24707     0.00000
     7.25807     0.00000
     7.26907     0.00000
     7.28007     0.00000
     7.29207     0.00000
     7.30307     0.00000
     7.31407     0.00000
     7.32507     0.00000
     7.33607     0.00000
     7.34707     0.00000
     7.35807     0.00000
     7.37007     0.00000
